Specimen properties : Specimen label,"orgn_80_NA_2_wblk_3ptbnd_run2"
"154.30000","0.97118","34.84898"
"154.40000","0.97132","35.28198"
"154.50000","0.97145","35.64897"
"154.60000","0.97159","35.35151"
"154.70000","0.97172","35.29606"
"154.80000","0.97185","35.49848"
"154.90000","0.97198","35.77042"
"155.00000","0.97212","35.42191"
"155.10000","0.97225","35.42807"
"155.20000","0.97238","35.33038"
"155.30000","0.97252","35.70794"
"155.40000","0.97264","35.43951"
"155.50000","0.97277","35.45535"
"155.60000","0.97289","35.80123"
"155.70000","0.97302","35.77042"
"155.80000","0.97316","35.77746"
"155.90000","0.97329","35.68505"
"156.00000","0.97342","36.15677"
"156.10000","0.97355","35.71146"
"156.20000","0.97369","35.81530"
"156.30000","0.97381","35.88747"
"156.40000","0.97396","35.62521"
"156.50000","0.97409","36.12597"
"156.60000","0.97421","36.03180"
"156.70000","0.97436","35.67977"
"156.80000","0.97449","36.02652"
"156.90000","0.97462","35.85667"
"157.00000","0.97474","35.96492"
"157.10000","0.97486","35.24238"
"157.20000","0.97499","36.26414"
"157.30000","0.97513","35.99220"
"157.40000","0.97525","36.25446"
"157.50000","0.97537","35.84611"
"157.60000","0.97551","35.32511"
"157.70000","0.97565","36.25886"
"157.80000","0.97578","35.99836"
"157.90000","0.97592","35.69209"
"158.00000","0.97604","35.76778"
"158.10000","0.97618","35.76778"
"158.20000","0.97632","35.78626"
"158.30000","0.97645","36.39703"
"158.40000","0.97658","36.26678"
"158.50000","0.97670","36.32311"
"158.60000","0.97684","36.12597"
"158.70000","0.97697","36.14005"
"158.80000","0.97711","35.87691"
"158.90000","0.97722","36.03532"
"159.00000","0.97735","36.35303"
"159.10000","0.97749","35.91123"
"159.20000","0.97761","36.29231"
"159.30000","0.97775","35.99132"
"159.40000","0.97788","36.14797"
"159.50000","0.97800","36.45512"
"159.60000","0.97815","35.77658"
"159.70000","0.97828","36.11277"
"159.80000","0.97841","36.39263"
"159.90000","0.97855","36.42872"
"160.00000","0.97868","35.94291"
"160.10000","0.97881","36.56953"
"160.20000","0.97895","36.40319"
"160.30000","0.97907","35.96228"
"160.40000","0.97919","36.45512"
"160.50000","0.97934","36.22102"
"160.60000","0.97946","36.18053"
"160.70000","0.97959","36.43399"
"160.80000","0.97972","36.54928"
"160.90000","0.97984","36.18493"
"161.00000","0.97998","36.04764"
"161.10000","0.98011","36.53784"
"161.20000","0.98025","36.64257"
"161.30000","0.98038","36.61969"
"161.40000","0.98051","36.78338"
"161.50000","0.98064","36.61793"
"161.60000","0.98079","36.57040"
"161.70000","0.98091","36.52200"
"161.80000","0.98104","36.11189"
"161.90000","0.98118","36.78602"
"162.00000","0.98130","36.73322"
"162.10000","0.98144","36.48768"
"162.20000","0.98156","36.82387"
"162.30000","0.98169","36.64345"
"162.40000","0.98182","36.46128"
"162.50000","0.98195","36.95148"
"162.60000","0.98209","36.71650"
"162.70000","0.98221","36.49824"
"162.80000","0.98235","36.69538"
"162.90000","0.98247","36.72706"
"163.00000","0.98260","36.67161"
"163.10000","0.98275","36.45512"
"163.20000","0.98287","37.06853"
"163.30000","0.98301","36.97788"
"163.40000","0.98314","36.89779"
"163.50000","0.98328","36.81419"
"163.60000","0.98341","37.17590"
"163.70000","0.98353","36.73234"
"163.80000","0.98367","37.12309"
"163.90000","0.98380","37.15918"
"164.00000","0.98393","36.93916"
"164.10000","0.98405","36.63465"
"164.20000","0.98417","37.43464"
"164.30000","0.98431","36.73674"
"164.40000","0.98444","37.01220"
"164.50000","0.98458","36.68482"
"164.60000","0.98471","37.41264"
"164.70000","0.98484","36.95236"
"164.80000","0.98498","36.90660"
"164.90000","0.98512","37.06413"
"165.00000","0.98524","37.30791"
"165.10000","0.98537","36.84851"
"165.20000","0.98551","37.26831"
"165.30000","0.98563","37.13805"
"165.40000","0.98577","37.17854"
"165.50000","0.98589","37.15566"
"165.60000","0.98601","37.00780"
"165.70000","0.98615","37.51121"
"165.80000","0.98627","37.41527"
"165.90000","0.98641","37.07909"
"166.00000","0.98654","37.44080"
"166.10000","0.98666","37.64322"
"166.20000","0.98680","37.36423"
"166.30000","0.98693","37.62385"
"166.40000","0.98707","37.29559"
"166.50000","0.98720","36.96644"
"166.60000","0.98734","37.30351"
"166.70000","0.98747","37.30879"
"166.80000","0.98761","37.31935"
"166.90000","0.98774","37.23310"
"167.00000","0.98785","37.24014"
"167.10000","0.98799","37.63706"
"167.20000","0.98812","37.67314"
"167.30000","0.98825","37.25158"
"167.40000","0.98839","37.68106"
"167.50000","0.98851","37.75938"
"167.60000","0.98864","37.79371"
"167.70000","0.98877","37.16798"
"167.80000","0.98891","37.70394"
"167.90000","0.98903","37.62561"
"168.00000","0.98918","37.67226"
"168.10000","0.98931","37.62913"
"168.20000","0.98945","37.53585"
"168.30000","0.98958","37.66082"
"168.40000","0.98970","37.91692"
"168.50000","0.98984","37.56929"
"168.60000","0.98997","37.55345"
"168.70000","0.99010","37.30791"
"168.80000","0.99023","37.51737"
"168.90000","0.99035","37.79635"
"169.00000","0.99048","37.68810"
"169.10000","0.99061","37.58073"
"169.20000","0.99075","37.75938"
"169.30000","0.99087","37.78667"
"169.40000","0.99100","37.86235"
"169.50000","0.99114","37.74002"
"169.60000","0.99127","37.83771"
"169.70000","0.99142","37.92044"
"169.80000","0.99154","38.15717"
"169.90000","0.99167","38.43880"
"170.00000","0.99180","37.99348"
"170.10000","0.99195","37.89755"
"170.20000","0.99207","38.20910"
"170.30000","0.99220","38.15717"
"170.40000","0.99233","38.00756"
"170.50000","0.99245","38.13342"
"170.60000","0.99259","37.87027"
"170.70000","0.99271","38.64650"
"170.80000","0.99283","38.23638"
"170.90000","0.99297","37.96004"
"171.00000","0.99310","38.21790"
"171.10000","0.99323","38.08413"
"171.20000","0.99337","38.34639"
"171.30000","0.99349","37.82715"
"171.40000","0.99363","38.40624"
"171.50000","0.99376","38.52681"
"171.60000","0.99390","38.16598"
"171.70000","0.99403","38.43792"
"171.80000","0.99417","37.99612"
"171.90000","0.99430","38.28039"
"172.00000","0.99444","38.54001"
"172.10000","0.99456","38.14926"
"172.20000","0.99468","38.03309"
"172.30000","0.99481","38.39040"
"172.40000","0.99494","38.55321"
"172.50000","0.99506","38.87268"
"172.60000","0.99520","38.17566"
"172.70000","0.99532","38.30591"
"172.80000","0.99546","38.74330"
"172.90000","0.99560","38.47312"
"173.00000","0.99574","38.55585"
"173.10000","0.99586","38.79083"
"173.20000","0.99600","37.87643"
"173.30000","0.99613","38.57697"
"173.40000","0.99626","38.83571"
"173.50000","0.99640","38.85859"
"173.60000","0.99652","38.33231"
"173.70000","0.99665","38.51273"
"173.80000","0.99678","38.65090"
"173.90000","0.99692","38.36751"
"174.00000","0.99704","38.94396"
"174.10000","0.99717","38.68698"
"174.20000","0.99730","38.92372"
"174.30000","0.99743","38.71074"
"174.40000","0.99757","38.42912"
"174.50000","0.99770","38.16422"
"174.60000","0.99782","38.71514"
"174.70000","0.99796","38.76707"
"174.80000","0.99809","39.01613"
"174.90000","0.99824","38.97564"
"175.00000","0.99837","38.88324"
"175.10000","0.99850","38.78115"
"175.20000","0.99863","39.12086"
"175.30000","0.99877","38.69226"
"175.40000","0.99889","38.78467"
"175.50000","0.99901","38.91052"
"175.60000","0.99915","38.01989"
"175.70000","0.99927","38.93076"
"175.80000","0.99941","38.98092"
"175.90000","0.99954","39.04165"
"176.00000","0.99966","39.01349"
"176.10000","0.99980","38.68522"
"176.20000","0.99993","38.81019"
"176.30000","1.00007","38.80579"
"176.40000","1.00021","39.03109"
"176.50000","1.00034","39.23614"
"176.60000","1.00046","39.29511"
"176.70000","1.00061","38.79875"
"176.80000","1.00073","39.21414"
"176.90000","1.00086","38.93692"
"177.00000","1.00099","39.16222"
"177.10000","1.00112","39.27135"
"177.20000","1.00125","39.25639"
"177.30000","1.00138","39.57321"
"177.40000","1.00150","39.56969"
"177.50000","1.00163","39.32327"
"177.60000","1.00176","39.62602"
"177.70000","1.00190","39.14550"
"177.80000","1.00203","39.12878"
"177.90000","1.00216","39.50281"
"178.00000","1.00229","39.18246"
"178.10000","1.00243","39.50193"
"178.20000","1.00257","39.60226"
"178.30000","1.00269","38.96860"
"178.40000","1.00283","39.38224"
"178.50000","1.00296","39.47464"
"178.60000","1.00308","39.70962"
"178.70000","1.00323","39.74219"
"178.80000","1.00335","39.47112"
"178.90000","1.00348","39.34527"
"179.00000","1.00361","39.45441"
"179.10000","1.00374","39.50193"
"179.20000","1.00387","39.30303"
"179.30000","1.00399","39.94372"
"179.40000","1.00413","39.63482"
"179.50000","1.00425","39.81435"
"179.60000","1.00440","39.61722"
"179.70000","1.00453","39.38752"
"179.80000","1.00465","39.46320"
"179.90000","1.00480","39.78971"
"180.00000","1.00494","40.08365"
"180.10000","1.00506","39.51513"
"180.20000","1.00520","39.58202"
"180.30000","1.00532","39.59785"
"180.40000","1.00544","39.50545"
"180.50000","1.00559","39.44560"
"180.60000","1.00571","39.91468"
"180.70000","1.00583","40.18574"
"180.80000","1.00596","39.59609"
"180.90000","1.00608","40.07925"
"181.00000","1.00621","40.22271"
"181.10000","1.00636","39.61986"
"181.20000","1.00649","39.67178"
"181.30000","1.00663","39.47640"
"181.40000","1.00676","39.91908"
"181.50000","1.00690","40.15582"
"181.60000","1.00703","39.23351"
"181.70000","1.00717","39.95516"
"181.80000","1.00729","40.14790"
"181.90000","1.00743","39.68234"
"182.00000","1.00756","39.99301"
"182.10000","1.00768","40.16990"
"182.20000","1.00782","39.84252"
"182.30000","1.00794","39.89796"
"182.40000","1.00806","40.02205"
"182.50000","1.00820","39.89620"
"182.60000","1.00833","39.95869"
"182.70000","1.00846","40.20775"
"182.80000","1.00859","39.89180"
"182.90000","1.00873","40.18311"
"183.00000","1.00886","40.09510"
"183.10000","1.00900","40.14702"
"183.20000","1.00912","39.88300"
"183.30000","1.00925","39.85220"
"183.40000","1.00939","39.91908"
"183.50000","1.00952","40.45857"
"183.60000","1.00965","40.40312"
"183.70000","1.00978","40.09774"
"183.80000","1.00990","40.18663"
"183.90000","1.01004","40.22359"
"184.00000","1.01017","40.70146"
"184.10000","1.01029","40.26231"
"184.20000","1.01042","40.68563"
"184.30000","1.01055","40.54921"
"184.40000","1.01069","40.26759"
"184.50000","1.01082","40.48937"
"184.60000","1.01095","40.24383"
"184.70000","1.01108","40.34504"
"184.80000","1.01122","40.34680"
"184.90000","1.01135","40.76131"
"185.00000","1.01149","40.70939"
"185.10000","1.01162","40.28871"
"185.20000","1.01175","40.13734"
"185.30000","1.01188","40.90652"
"185.40000","1.01201","40.81764"
"185.50000","1.01214","40.56329"
"185.60000","1.01226","40.99189"
"185.70000","1.01239","40.71467"
"185.80000","1.01252","40.92324"
"185.90000","1.01265","40.80620"
"186.00000","1.01279","40.85020"
"186.10000","1.01291","40.89508"
"186.20000","1.01304","40.66803"
"186.30000","1.01318","40.51401"
"186.40000","1.01331","40.82908"
"186.50000","1.01345","41.04293"
"186.60000","1.01358","41.30607"
"186.70000","1.01372","40.46825"
"186.80000","1.01385","40.98573"
"186.90000","1.01399","40.97957"
"187.00000","1.01411","41.05966"
"187.10000","1.01423","40.72523"
"187.20000","1.01437","40.86428"
"187.30000","1.01449","40.54569"
"187.40000","1.01462","40.91708"
"187.50000","1.01475","40.85724"
"187.60000","1.01487","41.00773"
"187.70000","1.01502","40.73931"
"187.80000","1.01515","40.76307"
"187.90000","1.01528","40.47617"
"188.00000","1.01542","40.66538"
"188.10000","1.01556","41.17494"
"188.20000","1.01569","40.93116"
"188.30000","1.01583","41.40993"
"188.40000","1.01595","41.40288"
"188.50000","1.01607","41.39144"
"188.60000","1.01622","41.25679"
"188.70000","1.01634","40.62050"
"188.80000","1.01648","40.99277"
"188.90000","1.01660","40.91532"
"189.00000","1.01672","41.20575"
"189.10000","1.01686","41.01917"
"189.20000","1.01699","40.94701"
"189.30000","1.01712","41.18815"
"189.40000","1.01725","41.42137"
"189.50000","1.01740","40.99453"
"189.60000","1.01752","41.28935"
"189.70000","1.01765","41.13094"
"189.80000","1.01779","41.61938"
"189.90000","1.01791","41.31751"
"190.00000","1.01806","41.45745"
"190.10000","1.01819","41.49969"
"190.20000","1.01832","41.09926"
"190.30000","1.01845","41.34568"
"190.40000","1.01857","41.16966"
"190.50000","1.01870","41.30607"
"190.60000","1.01883","41.25591"
"190.70000","1.01896","41.23215"
"190.80000","1.01908","41.56218"
"190.90000","1.01921","41.85612"
"191.00000","1.01935","41.25943"
"191.10000","1.01948","41.13622"
"191.20000","1.01962","41.44688"
"191.30000","1.01975","41.75491"
"191.40000","1.01988","41.52609"
"191.50000","1.02002","41.59914"
"191.60000","1.02016","41.48121"
"191.70000","1.02029","41.67571"
"191.80000","1.02043","41.74171"
"191.90000","1.02055","41.27704"
"192.00000","1.02068","41.61498"
"192.10000","1.02081","41.38792"
"192.20000","1.02093","41.82004"
"192.30000","1.02106","41.52521"
"192.40000","1.02120","42.00749"
"192.50000","1.02132","41.86140"
"192.60000","1.02146","41.72499"
"192.70000","1.02158","41.88340"
"192.80000","1.02170","41.97053"
"192.90000","1.02185","41.45921"
"193.00000","1.02198","41.88604"
"193.10000","1.02211","41.68011"
"193.20000","1.02225","41.79891"
"193.30000","1.02238","42.03478"
"193.40000","1.02251","42.02158"
"193.50000","1.02265","41.72323"
"193.60000","1.02277","41.93269"
"193.70000","1.02289","42.05326"
"193.80000","1.02304","42.19407"
"193.90000","1.02316","41.88780"
"194.00000","1.02330","41.84908"
"194.10000","1.02342","42.18087"
"194.20000","1.02355","41.91508"
"194.30000","1.02368","41.87284"
"194.40000","1.02382","42.04622"
"194.50000","1.02395","42.26887"
"194.60000","1.02408","42.35248"
"194.70000","1.02422","41.82004"
"194.80000","1.02435","42.17295"
"194.90000","1.02449","41.76636"
"195.00000","1.02462","42.17735"
"195.10000","1.02474","42.37625"
"195.20000","1.02488","42.19319"
"195.30000","1.02501","42.49505"
"195.40000","1.02514","42.24336"
"195.50000","1.02527","42.48449"
"195.60000","1.02539","42.42817"
"195.70000","1.02552","42.32080"
"195.80000","1.02565","42.44841"
"195.90000","1.02579","42.36568"
"196.00000","1.02591","42.20111"
"196.10000","1.02604","42.51882"
"196.20000","1.02618","42.20639"
"196.30000","1.02631","42.44577"
"196.40000","1.02645","43.00286"
"196.50000","1.02658","42.51002"
"196.60000","1.02671","42.58658"
"196.70000","1.02685","42.47305"
"196.80000","1.02698","42.94741"
"196.90000","1.02711","42.67547"
"197.00000","1.02724","42.59802"
"197.10000","1.02737","42.37097"
"197.20000","1.02749","42.17647"
"197.30000","1.02763","42.68603"
"197.40000","1.02774","42.79252"
"197.50000","1.02787","42.47833"
"197.60000","1.02801","42.95533"
"197.70000","1.02814","42.58218"
"197.80000","1.02828","42.61826"
"197.90000","1.02841","42.75204"
"198.00000","1.02853","42.90957"
"198.10000","1.02867","42.86909"
"198.20000","1.02882","42.49329"
"198.30000","1.02894","42.84092"
"198.40000","1.02907","42.62354"
"198.50000","1.02920","42.68075"
"198.60000","1.02933","43.08030"
"198.70000","1.02947","43.03718"
"198.80000","1.02960","42.67635"
"198.90000","1.02972","42.86997"
"199.00000","1.02985","42.63763"
"199.10000","1.02998","42.89901"
"199.20000","1.03011","43.07678"
"199.30000","1.03024","42.73707"
"199.40000","1.03037","43.16655"
"199.50000","1.03050","42.65259"
"199.60000","1.03064","42.78372"
"199.70000","1.03078","42.69395"
"199.80000","1.03090","43.15599"
"199.90000","1.03104","43.10054"
"200.00000","1.03117","43.26776"
"200.10000","1.03131","43.34697"
"200.20000","1.03144","42.89285"
"200.30000","1.03156","43.69899"
"200.40000","1.03169","43.26864"
"200.50000","1.03182","42.95269"
"200.60000","1.03196","43.34080"
"200.70000","1.03208","43.48602"
"200.80000","1.03220","43.00814"
"200.90000","1.03233","43.30736"
"201.00000","1.03247","43.38569"
"201.10000","1.03261","43.39009"
"201.20000","1.03273","42.98349"
"201.30000","1.03286","43.20351"
"201.40000","1.03300","43.29504"
"201.50000","1.03313","43.66467"
"201.60000","1.03328","43.51242"
"201.70000","1.03340","43.42793"
"201.80000","1.03353","43.38481"
"201.90000","1.03366","43.21671"
"202.00000","1.03380","43.51506"
"202.10000","1.03393","43.08382"
"202.20000","1.03406","43.17799"
"202.30000","1.03419","43.49833"
"202.40000","1.03431","43.64003"
"202.50000","1.03445","43.78436"
"202.60000","1.03458","43.27040"
"202.70000","1.03470","43.76676"
"202.80000","1.03484","43.73596"
"202.90000","1.03497","43.84597"
"203.00000","1.03511","43.42529"
"203.10000","1.03524","43.66907"
"203.20000","1.03537","43.60131"
"203.30000","1.03550","43.52298"
"203.40000","1.03565","43.65763"
"203.50000","1.03577","43.44025"
"203.60000","1.03589","43.55378"
"203.70000","1.03603","43.51066"
"203.80000","1.03615","44.10999"
"203.90000","1.03629","43.99030"
"204.00000","1.03642","43.84156"
"204.10000","1.03654","43.43849"
"204.20000","1.03667","43.67347"
"204.30000","1.03681","43.96566"
"204.40000","1.03694","43.44729"
"204.50000","1.03707","43.82661"
"204.60000","1.03721","43.88909"
"204.70000","1.03733","43.83188"
"204.80000","1.03746","44.21208"
"204.90000","1.03760","43.98149"
"205.00000","1.03773","43.97886"
"205.10000","1.03787","43.86621"
"205.20000","1.03800","43.81780"
"205.30000","1.03813","43.89085"
"205.40000","1.03826","44.04310"
"205.50000","1.03838","44.02814"
"205.60000","1.03851","43.72539"
"205.70000","1.03864","44.28600"
"205.80000","1.03876","44.19183"
"205.90000","1.03890","43.94277"
"206.00000","1.03903","44.39689"
"206.10000","1.03916","43.88821"
"206.20000","1.03929","44.49018"
"206.30000","1.03944","44.36433"
"206.40000","1.03956","44.31769"
"206.50000","1.03970","44.27280"
"206.60000","1.03983","43.94629"
"206.70000","1.03996","44.35905"
"206.80000","1.04011","44.14255"
"206.90000","1.04023","44.12583"
"207.00000","1.04036","44.57027"
"207.10000","1.04048","44.13287"
"207.20000","1.04063","44.36081"
"207.30000","1.04075","44.37489"
"207.40000","1.04087","44.09679"
"207.50000","1.04101","44.39073"
"207.60000","1.04113","44.49722"
"207.70000","1.04127","44.17247"
"207.80000","1.04140","44.31064"
"207.90000","1.04153","44.65915"
"208.00000","1.04167","44.24464"
"208.10000","1.04179","44.43209"
"208.20000","1.04193","44.73220"
"208.30000","1.04207","44.23672"
"208.40000","1.04220","44.53594"
"208.50000","1.04232","44.53682"
"208.60000","1.04247","44.55706"
"208.70000","1.04259","44.94429"
"208.80000","1.04272","44.65651"
"208.90000","1.04285","44.83077"
"209.00000","1.04298","44.66883"
"209.10000","1.04311","44.45058"
"209.20000","1.04324","44.79292"
"209.30000","1.04336","44.55442"
"209.40000","1.04350","44.69612"
"209.50000","1.04363","44.82021"
"209.60000","1.04377","44.54914"
"209.70000","1.04390","44.57819"
"209.80000","1.04404","45.11943"
"209.90000","1.04416","44.58611"
"210.00000","1.04431","44.60987"
"210.10000","1.04444","44.77708"
"210.20000","1.04456","44.79116"
"210.30000","1.04470","44.82372"
"210.40000","1.04482","44.94342"
"210.50000","1.04494","45.34121"
"210.60000","1.04509","44.68203"
"210.70000","1.04521","45.38785"
"210.80000","1.04533","44.79028"
"210.90000","1.04546","45.03758"
"211.00000","1.04560","44.70316"
"211.10000","1.04573","45.20832"
"211.20000","1.04586","45.68180"
"211.30000","1.04599","44.94077"
"211.40000","1.04612","44.66883"
"211.50000","1.04627","45.10711"
"211.60000","1.04640","44.82284"
"211.70000","1.04654","44.96982"
"211.80000","1.04666","44.94253"
"211.90000","1.04678","44.93901"
"212.00000","1.04692","45.35001"
"212.10000","1.04705","45.06839"
"212.20000","1.04718","45.18015"
"212.30000","1.04730","44.96894"
"212.40000","1.04743","45.24616"
"212.50000","1.04757","45.19952"
"212.60000","1.04770","45.56826"
"212.70000","1.04783","45.54275"
"212.80000","1.04796","45.24176"
"212.90000","1.04810","45.20920"
"213.00000","1.04823","45.07631"
"213.10000","1.04835","45.69324"
"213.20000","1.04849","45.24352"
"213.30000","1.04862","45.23120"
"213.40000","1.04876","45.74164"
"213.50000","1.04889","45.29017"
"213.60000","1.04903","45.72052"
"213.70000","1.04914","45.42657"
"213.80000","1.04927","45.19160"
"213.90000","1.04941","45.51018"
"214.00000","1.04953","45.38257"
"214.10000","1.04966","45.71172"
"214.20000","1.04979","45.57355"
"214.30000","1.04991","45.53131"
"214.40000","1.05006","45.46618"
"214.50000","1.05019","45.16255"
"214.60000","1.05032","45.70732"
"214.70000","1.05045","45.81029"
"214.80000","1.05059","45.53218"
"214.90000","1.05072","45.79093"
"215.00000","1.05086","45.40018"
"215.10000","1.05098","45.72668"
"215.20000","1.05111","45.57971"
"215.30000","1.05125","45.89301"
"215.40000","1.05137","45.70116"
"215.50000","1.05151","45.37113"
"215.60000","1.05163","45.73020"
"215.70000","1.05175","45.45650"
"215.80000","1.05189","45.46618"
"215.90000","1.05202","45.95110"
"216.00000","1.05216","45.74428"
"216.10000","1.05229","45.37553"
"216.20000","1.05243","45.61227"
"216.30000","1.05255","46.13503"
"216.40000","1.05270","45.64571"
"216.50000","1.05283","46.27233"
"216.60000","1.05295","46.25032"
"216.70000","1.05310","45.92822"
"216.80000","1.05322","46.13239"
"216.90000","1.05335","45.68619"
"217.00000","1.05348","46.27321"
"217.10000","1.05362","45.81733"
"217.20000","1.05374","46.43954"
"217.30000","1.05387","46.10863"
"217.40000","1.05400","46.20984"
"217.50000","1.05412","45.86045"
"217.60000","1.05427","46.13415"
"217.70000","1.05439","46.59003"
"217.80000","1.05452","46.23976"
"217.90000","1.05466","45.94054"
"218.00000","1.05478","46.02678"
"218.10000","1.05492","46.09103"
"218.20000","1.05506","46.23360"
"218.30000","1.05519","45.85957"
"218.40000","1.05532","46.12095"
"218.50000","1.05545","46.23888"
"218.60000","1.05558","46.56539"
"218.70000","1.05571","46.42546"
"218.80000","1.05585","46.26704"
"218.90000","1.05597","46.36561"
"219.00000","1.05611","45.97134"
"219.10000","1.05624","45.97574"
"219.20000","1.05636","46.48882"
"219.30000","1.05650","46.53459"
"219.40000","1.05663","46.85317"
"219.50000","1.05676","46.16320"
"219.60000","1.05689","46.44482"
"219.70000","1.05702","46.50642"
"219.80000","1.05716","46.53019"
"219.90000","1.05729","46.49146"
"220.00000","1.05742","46.94910"
"220.10000","1.05755","46.41138"
"220.20000","1.05770","46.80741"
"220.30000","1.05781","46.79245"
"220.40000","1.05794","46.84261"
"220.50000","1.05808","47.06087"
"220.60000","1.05820","46.62964"
"220.70000","1.05833","46.77397"
"220.80000","1.05846","46.46330"
"220.90000","1.05858","46.51347"
"221.00000","1.05872","46.71412"
"221.10000","1.05885","47.00190"
"221.20000","1.05898","46.72556"
"221.30000","1.05911","46.40434"
"221.40000","1.05925","46.87869"
"221.50000","1.05938","46.78189"
"221.60000","1.05953","47.11015"
"221.70000","1.05965","46.67452"
"221.80000","1.05977","47.11808"
"221.90000","1.05992","46.95790"
"222.00000","1.06004","46.59355"
"222.10000","1.06018","46.84085"
"222.20000","1.06031","47.28705"
"222.30000","1.06043","47.39178"
"222.40000","1.06056","46.77660"
"222.50000","1.06069","47.13392"
"222.60000","1.06083","47.19112"
"222.70000","1.06095","47.06351"
"222.80000","1.06109","47.01599"
"222.90000","1.06122","47.07055"
"223.00000","1.06135","46.89102"
"223.10000","1.06149","47.30377"
"223.20000","1.06162","47.25976"
"223.30000","1.06176","46.95790"
"223.40000","1.06189","46.95350"
"223.50000","1.06202","47.43050"
"223.60000","1.06215","47.41466"
"223.70000","1.06227","46.80037"
"223.80000","1.06240","46.77749"
"223.90000","1.06253","47.70508"
"224.00000","1.06267","47.40234"
"224.10000","1.06278","47.28969"
"224.20000","1.06291","47.44194"
"224.30000","1.06305","47.01599"
"224.40000","1.06318","47.29321"
"224.50000","1.06333","47.35217"
"224.60000","1.06345","47.54403"
"224.70000","1.06359","47.55547"
"224.80000","1.06372","47.61884"
"224.90000","1.06386","47.49739"
"225.00000","1.06399","46.95702"
"225.10000","1.06411","47.54139"
"225.20000","1.06425","47.30465"
"225.30000","1.06438","47.66988"
"225.40000","1.06451","47.84501"
"225.50000","1.06463","47.41290"
"225.60000","1.06475","47.68044"
"225.70000","1.06489","47.89518"
"225.80000","1.06502","47.46307"
"225.90000","1.06515","47.62499"
"226.00000","1.06528","47.92246"
"226.10000","1.06541","47.33193"
"226.20000","1.06554","48.00431"
"226.30000","1.06568","48.18560"
"226.40000","1.06581","47.73148"
"226.50000","1.06595","47.54315"
"226.60000","1.06608","47.77637"
"226.70000","1.06621","47.77021"
"226.80000","1.06635","47.90838"
"226.90000","1.06648","47.80717"
"227.00000","1.06660","47.58891"
"227.10000","1.06674","47.88726"
"227.20000","1.06687","47.37682"
"227.30000","1.06700","48.14336"
"227.40000","1.06712","48.27889"
"227.50000","1.06725","47.89694"
"227.60000","1.06738","48.05535"
"227.70000","1.06751","48.00519"
"227.80000","1.06765","47.77813"
"227.90000","1.06777","47.73588"
"228.00000","1.06791","48.51299"
"228.10000","1.06804","47.81509"
"228.20000","1.06817","48.07912"
"228.30000","1.06831","47.97790"
"228.40000","1.06843","48.03247"
"228.50000","1.06857","48.06943"
"228.60000","1.06870","48.13984"
"228.70000","1.06882","48.06679"
"228.80000","1.06896","47.58187"
"228.90000","1.06908","48.55259"
"229.00000","1.06922","47.96206"
"229.10000","1.06934","47.96382"
"229.20000","1.06948","47.91190"
"229.30000","1.06961","47.99375"
"229.40000","1.06974","48.10727"
"229.50000","1.06988","47.95062"
"229.60000","1.07000","48.47603"
"229.70000","1.07015","48.25249"
"229.80000","1.07027","48.19880"
"229.90000","1.07041","48.36866"
"230.00000","1.07054","48.40298"
"230.10000","1.07068","48.73125"
"230.20000","1.07081","48.66436"
"230.30000","1.07093","48.50419"
"230.40000","1.07107","48.28065"
"230.50000","1.07119","48.69868"
"230.60000","1.07131","48.27625"
"230.70000","1.07144","48.57371"
"230.80000","1.07156","48.82894"
"230.90000","1.07171","48.60100"
"231.00000","1.07184","48.38450"
"231.10000","1.07198","48.50067"
"231.20000","1.07211","48.56315"
"231.30000","1.07223","48.48219"
"231.40000","1.07237","48.78229"
"231.50000","1.07252","48.70044"
"231.60000","1.07265","48.77525"
"231.70000","1.07277","48.42410"
"231.80000","1.07291","48.40914"
"231.90000","1.07303","48.57195"
"232.00000","1.07317","48.90902"
"232.10000","1.07330","48.74797"
"232.20000","1.07342","48.45930"
"232.30000","1.07356","48.52971"
"232.40000","1.07369","48.55347"
"232.50000","1.07382","48.48307"
"232.60000","1.07395","48.90286"
"232.70000","1.07409","48.56227"
"232.80000","1.07421","48.10024"
"232.90000","1.07435","48.83950"
"233.00000","1.07449","48.74357"
"233.10000","1.07461","49.10792"
"233.20000","1.07475","48.92310"
"233.30000","1.07487","48.78317"
"233.40000","1.07499","48.95391"
"233.50000","1.07514","49.04015"
"233.60000","1.07526","48.81045"
"233.70000","1.07539","49.32265"
"233.80000","1.07552","49.38514"
"233.90000","1.07566","48.57371"
"234.00000","1.07578","48.72156"
"234.10000","1.07591","48.84301"
"234.20000","1.07604","49.07535"
"234.30000","1.07617","48.89230"
"234.40000","1.07631","48.60804"
"234.50000","1.07644","48.77525"
"234.60000","1.07658","49.18449"
"234.70000","1.07671","49.42386"
"234.80000","1.07683","49.05423"
"234.90000","1.07698","49.26017"
"235.00000","1.07711","48.89758"
"235.10000","1.07724","49.56996"
"235.20000","1.07737","48.83686"
"235.30000","1.07751","49.77765"
"235.40000","1.07763","49.42562"
"235.50000","1.07776","49.23729"
"235.60000","1.07789","49.31210"
"235.70000","1.07801","49.18273"
"235.80000","1.07815","49.12464"
"235.90000","1.07828","49.23729"
"236.00000","1.07840","49.43531"
"236.10000","1.07855","49.36226"
"236.20000","1.07867","49.63860"
"236.30000","1.07881","49.46874"
